,game1,game2
84863,164111,165406
84864,164112,165737
84865,164113,165848
84866,164114,165741
84867,164115,165312
84868,164116,165743
84869,164117,165411
84870,164118,166152
84871,164119,165313
84872,164120,165102
84873,164121,166408
84874,164122,165753
84875,164123,164941
84876,164125,165206
84877,164127,165426
84878,164128,165315
84879,164129,165316
84880,164131,165653
84881,164132,165855
84882,164133,165042
84883,164135,166081
84884,164136,166083
84885,164139,165981
84886,164140,165936
84887,164141,165773
84888,164142,166091
84889,164143,166317
84890,164144,165445
84891,164145,165326
84892,164146,165328
84893,164148,166263
84894,164149,165664
84895,164150,165783
84896,164154,166195
84897,164155,165987
84898,164157,165788
84899,164158,165331
84900,164160,165792
84901,164161,166182
84903,164164,166742
84904,164165,165285
84905,164166,166109
84906,164167,164959
84907,164168,165672
84908,164169,165673
84909,164170,164644
84910,164171,165995
84911,164172,165944
84912,164173,166116
84913,164174,164647
84914,164175,165289
84915,164176,165481
84916,164178,165616
84917,164179,164964
84918,164180,165809
84919,164181,166507
84920,164182,165169
84921,164183,165950
84922,164187,165344
84923,164188,166227
84924,164189,165620
84925,164190,165491
84926,164191,164893
84927,164194,165679
84928,164195,165294
84929,164196,164843
84930,164197,165495
84931,164198,165496
84932,164199,165824
84933,164202,165503
84934,164203,164795
84935,164204,165508
84936,164205,165507
84937,164206,165352
84938,164207,165514
84939,164208,165353
84940,164209,166313
84941,164210,166490
84942,164211,166027
84943,164212,165513
84944,164213,166369
84945,164214,166396
84946,164215,165853
84948,164219,166171
84949,164220,165980
84950,164221,166731
84951,164222,165209
84952,164224,165700
84953,164225,165701
84954,164226,165479
84955,164227,165534
84956,164228,164922
84957,164230,165011
84958,164231,165542
84959,164233,165548
84960,164234,166140
84961,164235,164888
84962,164237,165552
84963,164239,166033
84964,164241,166208
84965,164242,166534
84966,164243,165887
84967,164244,165917
84969,164247,166215
84970,164249,165448
84972,164251,166436
84973,164252,166438
84974,164253,166222
84975,164255,165945
84976,164256,166122
84977,164257,166331
84978,164259,166125
84979,164260,165812
84980,164261,166230
84981,164262,165561
84982,164263,166030
84983,164264,165706
84984,164265,165713
84985,164266,165913
84986,164267,165914
84987,164268,165915
84988,164269,164659
84989,164270,165385
84990,164271,165255
84991,164272,164926
84992,164274,166572
84993,164275,165071
84994,164276,166048
84995,164277,165846
84996,164278,166166
84997,164279,165847
84998,164281,165734
84999,164282,166247
85000,164283,165924
85001,164285,165927
85002,164286,165591
85003,164287,164939
85004,164288,165420
85005,164289,165930
85006,164290,165931
85007,164291,165272
85008,164292,165597
85009,164293,166420
85010,164294,165601
85011,164295,166548
85012,164296,165894
85013,164297,165449
85014,164301,165281
85015,164302,165942
85016,164303,165791
85018,164306,166273
85019,164307,164958
85020,164308,165611
85021,164309,165799
85022,164310,164822
85023,164311,166750
85024,164312,166327
85025,164313,164500
85026,164315,164916
85027,164317,165170
85028,164318,166137
85030,164320,165906
85031,164321,164972
85032,164322,166034
85033,164323,165959
85034,164325,165723
85035,164326,165729
85036,164327,165638
85037,164328,165641
85038,164329,164984
85039,164330,164985
85040,164331,164986
85041,164332,166298
85042,164333,166517
85043,164334,165645
85044,164335,165647
85045,164336,166404
85046,164337,164992
85047,164338,165104
85048,164339,165523
85049,164340,166019
85050,164341,165758
85051,164342,165761
85052,164345,166310
85053,164347,165000
85054,164350,165004
85056,164353,165778
85057,164355,166101
85058,164356,165739
85059,164357,164954
85060,164358,165667
85061,164361,165671
85062,164362,166111
85063,164363,166186
85064,164364,166326
85065,164365,166117
85066,164366,166119
85067,164367,166188
85068,164368,165818
85069,164369,165494
85071,164374,165829
85072,164375,166154
85073,164376,165834
85074,164377,165835
85075,164378,165686
85076,164379,165837
85077,164380,165382
85079,164382,165391
85080,164383,165520
85082,164385,165108
85083,164386,165525
85084,164387,166099
85085,164388,164719
85086,164389,166355
85087,164391,166357
85088,164392,165052
85089,164393,165376
85090,164394,165535
85092,164397,166367
85093,164398,165536
85094,164400,165633
85095,164402,166371
85096,164403,165386
85097,164404,165635
85098,164405,164744
85099,164408,165256
85100,164409,166707
85101,164410,165636
85102,164411,165844
85103,164412,165637
85104,164413,165965
85107,164416,165398
85108,164417,166383
85109,164418,166194
85110,164419,166385
85111,164420,165085
85112,164421,165921
85113,164422,166245
85114,164423,165087
85115,164424,165736
85116,164426,165539
85117,164427,165407
85118,164428,166062
85119,164429,165410
85120,164430,166300
85121,164431,166063
85122,164432,166395
85123,164433,165745
85124,164434,166399
85125,164436,166401
85126,164437,166066
85127,164438,165103
85128,164439,166405
85129,164440,166497
85130,164443,166413
85131,164444,165756
85132,164445,165757
85133,164446,166417
85134,164449,165431
85135,164450,165697
85136,164452,165318
85137,164453,166175
85138,164455,166176
85139,164456,165124
85140,164457,165657
85141,164458,166086
85142,164459,166725
85143,164462,165127
85144,164464,166092
85145,164465,164804
85146,164466,165663
85147,164469,166318
85148,164470,166435
85149,164472,165141
85150,164473,166104
85154,164478,165651
85155,164481,165465
85157,164484,165900
85158,164485,165819
85159,164486,165468
85160,164487,165991
85161,164488,165992
85162,164489,166024
85163,164490,165529
85164,164491,166114
85165,164492,166115
85166,164493,165221
85167,164494,165161
85168,164495,165946
85169,164496,166025
85170,164497,165676
85171,164498,165482
85172,164499,166226
85174,164501,165997
85175,164502,165678
85177,164504,166470
85179,164506,165485
85180,164507,166756
85181,164510,165173
85183,164513,166473
85185,164515,166523
85186,164516,166190
85187,164517,165822
85188,164519,166477
85189,164521,165826
85190,164523,166158
85191,164524,165682
85192,164525,165625
85193,164526,165954
85194,164527,165197
85195,164528,165506
85196,164530,165840
85197,164531,165687
85198,164532,166149
85199,164533,166150
85200,164535,165511
85201,164536,165684
85202,164538,165310
85203,164539,165375
85204,164540,165357
85205,164541,165556
85206,164542,165923
85207,164543,165851
85208,164545,166074
85209,164546,166581
85210,164547,166174
85212,164550,165134
85213,164551,165862
85214,164552,166239
85215,164553,165883
85217,164555,165648
85218,164557,165421
85219,164558,165112
85220,164562,166444
85221,164563,165541
85222,164564,165463
85223,164565,165469
85224,164566,165875
85225,164567,165877
85226,164568,166199
85227,164569,165904
85229,164571,165879
85230,164572,165841
85231,164573,165880
85232,164575,166337
85233,164576,165966
85234,164578,165252
85236,164580,165415
85237,164581,166718
85238,164582,165890
85240,164586,166261
85242,164589,165241
85245,164592,166457
85246,164593,166458
85247,164594,165996
85248,164595,165545
85249,164596,165167
85250,164597,165814
85252,164600,166142
85253,164601,166232
85254,164602,165576
85255,164603,165577
85256,164604,165714
85257,164605,166238
85258,164606,165916
85259,164607,165238
85260,164608,165727
85261,164609,165389
85262,164612,165845
85263,164613,166574
85264,164614,165521
85265,164615,166495
85266,164616,165261
85267,164617,166248
85268,164618,165265
85269,164620,165590
85270,164621,165928
85271,164622,165267
85272,164623,166251
85273,164624,164777
85274,164626,166307
85275,164627,165595
85276,164628,166255
85277,164629,165765
85278,164630,165275
85279,164631,166547
85281,164635,166265
85282,164636,166267
85283,164637,166269
85284,164639,166181
85286,164641,165609
85287,164643,166745
85289,164645,165612
85291,164648,165813
85292,164649,165619
85293,164650,166279
85294,164651,165025
85295,164652,165623
85296,164653,166146
85298,164655,165296
85299,164656,165297
85300,164657,166366
85301,164658,165632
85303,164661,166046
85305,164663,166049
85307,164666,165538
85308,164667,165742
85309,164669,165973
85310,164670,166065
85311,164671,165974
85312,164672,166068
85313,164673,166216
85314,164674,165754
85315,164675,166075
85316,164676,165317
85318,164678,165977
85319,164679,166156
85321,164682,166732
85322,164683,166097
85323,164684,165327
85324,164685,165988
85326,164691,166449
85327,164692,166450
85328,164693,166635
85329,164694,165994
85330,164695,166454
85331,164696,166456
85333,164699,166463
85335,164701,165999
85336,164702,166134
85337,164703,165823
85338,164704,166005
85339,164706,165830
85340,164708,166335
85341,164709,166192
85342,164710,165517
85343,164711,166287
85344,164712,166347
85345,164713,166348
85346,164714,165854
85347,164715,165893
85348,164716,166172
85349,164717,166352
85350,164718,166153
85352,164720,166354
85353,164721,165704
85354,164722,166528
85355,164724,166029
85359,164729,165373
85360,164730,166532
85361,164732,166362
85362,164734,165377
85363,164735,165378
85364,164736,165578
85366,164738,166286
85367,164739,166014
85368,164740,166288
85369,164742,166042
85370,164743,165562
85372,164745,166374
85373,164748,165962
85376,164751,165964
85378,164754,166293
85380,164757,166051
85381,164758,166387
85382,164759,166057
85383,164761,166297
85384,164762,166625
85385,164763,166061
85386,164764,166392
85387,164765,165643
85389,164767,166394
85390,164768,166064
85391,164771,166402
85392,164773,166067
85393,164775,166406
85394,164776,166407
85396,164779,165650
85397,164780,165422
85398,164781,165975
85399,164782,165898
85400,164783,166076
85401,164784,166415
85402,164786,165760
85403,164789,165764
85404,164791,165976
85405,164792,166419
85408,164796,166422
85409,164797,165979
85410,164798,165769
85411,164799,166425
85413,164801,165443
85414,164802,166430
85416,164805,165984
85418,164808,166441
85419,164809,166633
85420,164810,166443
85421,164812,166270
85422,164813,166741
85423,164815,166108
85424,164816,166322
85425,164817,166324
85426,164818,165474
85427,164819,166325
85429,164821,166225
85431,164823,166118
85432,164824,165806
85433,164826,165530
85434,164827,166328
85435,164828,166329
85437,164831,165816
85439,164835,166124
85440,164836,166601
85441,164837,165677
85442,164838,165621
85443,164839,165492
85444,164840,165292
85445,164841,166135
85446,164842,166475
85448,164844,166332
85449,164845,166138
85450,164846,165500
85451,164848,166157
85452,164849,166333
85453,164850,166334
85454,164851,165504
85455,164852,165354
85456,164853,166147
85457,164855,166010
85458,164856,165509
85459,164857,165955
85460,164859,165512
85461,164860,166144
85462,164861,166145
85463,164862,166784
85466,164865,165584
85470,164870,165750
85471,164871,166580
85473,164873,166308
85474,164874,166257
85476,164877,166079
85477,164879,165335
85478,164880,165613
85480,164883,166052
85481,164884,166393
85482,164886,165455
85483,164887,166221
85485,164889,166197
85486,164890,166198
85487,164891,166464
85488,164892,166193
85490,164894,166133
85491,164895,166205
85492,164896,165225
85493,164897,166204
85494,164898,165711
85495,164899,165717
85497,164902,166722
85498,164903,165766
85499,164904,166258
85500,164905,165933
85501,164906,165908
85502,164907,166218
85503,164911,165940
85504,164915,166638
85506,164918,166486
85507,164919,166527
85508,164920,166035
85509,164921,165911
85511,164923,166037
85512,164924,166240
85516,164929,166045
85519,164932,166381
85522,164935,166576
85523,164936,166168
85524,164937,165747
85525,164938,165268
85528,164942,165524
85529,164943,165596
85530,164944,165568
85532,164946,166584
85533,164947,165600
85534,164948,165770
85535,164949,166727
85536,164951,166588
85538,164953,165564
85540,164955,166591
85541,164956,166594
85545,164960,165993
85546,164963,165948
85548,164965,166467
85551,164970,166002
85552,164971,165497
85554,164973,166284
85555,164974,165718
85559,164979,165639
85560,164981,166294
85564,164987,166389
85566,164990,166302
85569,164995,166309
85571,164999,166080
85574,165002,165320
85575,165003,166726
85577,165006,166631
85578,165008,166094
85580,165010,165665
85582,165012,166319
85583,165013,166634
85584,165014,166183
85586,165016,166452
85589,165021,166131
85590,165022,166330
85591,165023,166003
85593,165026,166004
85594,165028,165827
85595,165029,166604
85596,165030,166484
85597,165031,166336
85598,165034,166668
85599,165035,166038
85600,165036,166013
85601,165037,166494
85602,165038,166059
85603,165039,165926
85604,165040,166018
85605,165041,166169
85607,165043,166095
85611,165047,166155
85612,165048,166684
85613,165049,166700
85614,165050,166356
85615,165051,166234
85617,165054,165712
85619,165056,166363
85620,165057,166364
85621,165058,166011
85624,165061,165958
85625,165062,166704
85627,165066,166672
85629,165068,166165
85630,165069,165895
85633,165072,165961
85635,165076,165963
85636,165077,166535
85637,165078,166676
85638,165079,166244
85639,165080,166382
85640,165081,166605
85645,165088,165969
85646,165089,166296
85647,165090,166246
85648,165091,166538
85649,165092,166016
85650,165093,166713
85651,165094,165971
85653,165096,165744
85654,165097,165850
85658,165101,166716
85662,165105,166249
85663,165106,166540
85665,165109,166073
85666,165111,165696
85669,165114,166418
85670,165115,166312
85671,165116,166723
85675,165121,166259
85676,165122,166545
85677,165123,165768
85679,165125,166629
85680,165126,166630
85682,165128,166428
85683,165130,166730
85685,165132,165983
85686,165133,166021
85689,165137,165781
85690,165138,165782
85693,165144,166740
85694,165147,166446
85695,165148,166448
85696,165149,166503
85697,165150,166274
85699,165152,165863
85700,165153,166112
85701,165154,166323
85702,165155,166187
85704,165158,165800
85706,165160,166749
85709,165163,165947
85710,165164,166796
85716,165171,166130
85718,165176,166556
85719,165177,165820
85720,165178,166132
85721,165179,166641
85722,165180,166474
85723,165181,166758
